Title,ReleaseDate,TypeCode,Price,Size,DLCName,Hash
[Rocksmith 2014 Edition],2016/11/08,30,2.99,5,Poison - Talk Dirty to Me,40ACCE9C2F9D4E2140361A66FA4B83B2E0C70CB658
[Rocksmith 2014 Edition],2018/06/05,30,2.99,4,Badfinger - Baby Blue,EB8278C47260A10EAA56D32DB446B8073C187FF258
[Rocksmith 2014 Edition],2017/11/28,30,2.99,4,Trans-Siberian Orchestra - O Come All Ye Faithful / O Holy Night,B58024BC10B0DE6C289569946EDBF40DF0B9A5B858
[Rocksmith 2014 Edition],2018/07/17,30,9.99,18,Variety Song Pack XVI,79D40A04C8B1EA7F8D0EC8F475F510992315EEE358
[Rocksmith 2014 Edition],2016/12/13,30,2.99,3,Creedence Clearwater Revival- Bad Moon Rising,1E52D4EBF524677D3EE27EDF181124DB2CDD115C58
[Rocksmith 2014 Edition],2019/02/26,30,2.99,5,Gin Blossoms - Found Out About You,F3EC231BC609CA09494C917979BFA975AADD8DAD58
[Rocksmith 2014 Edition],2019/03/26,30,2.99,6,Radiohead - Jigsaw Falling Into Place,6697D32CE0299EF75BE52B02F41F58CDE1729C2B58
[Rocksmith 2014 Edition],2019/04/23,30,2.99,4,Andrew W.K. - Party Hard,983EA68B44E5E3EA49A71268179B21BD6F130B0258
[Rocksmith 2014 Edition],2019/10/22,30,2.99,5,Indigo Girls - Closer to Fine,EBBF8BA09A42C8860C86F18969C74E984EEE519558
[Rocksmith 2014 Edition],2019/03/05,30,7.99,14,Heart Song Pack,2758F60F58135D43D7155370339AB479F913976858
[Rocksmith 2014 Edition],2019/07/09,30,2.99,4,The Pretty Reckless - My Medicine,39191E8C74CA439B69BD640A4DD8CAD885BE88F058
[Rocksmith 2014 Edition],2017/05/30,30,7.99,12,New Found Glory Song Pack,01CEEE68601846EAB54642D3DB460251C8F64CD158
[Rocksmith 2014 Edition],2018/10/02,30,2.99,4,Joy Division - Disorder,C18C33A169FF6FB80733682683219EB0239CCF7358
[Rocksmith 2014 Edition],2018/01/23,30,2.99,5,Mumford & Sons - I Will Wait,644E2A519C59938B522B4E932AF73E60F6C145CE58
[Rocksmith 2014 Edition],2018/11/20,30,2.99,2,Brenda Lee - Rockin' Around the Christmas Tree,8F2B5014163BBCE2FD4FAEFBE069C85E39F5064458
[Rocksmith 2014 Edition],2017/11/07,30,2.99,3,NOFX - Bob,9ECF64279BEF6B94122A3441A8FACD2E873CF3F158
[Rocksmith 2014 Edition],2017/12/05,30,11.99,21,Steve Miller Band Song Pack,7C0D087DA31511A8954D126F43EE24E5421A56C558
[Rocksmith 2014 Edition],2018/07/10,30,2.99,6,Run-D.M.C. - King of Rock,66D2DC1BCB9F0898437F46C5A418A8985B0194C858
[Rocksmith 2014 Edition],2018/04/24,30,2.99,6,Godsmack - Keep Away,4BBBE38668C78DB86A146CE9B6B69A919B6C99F658
[Rocksmith 2014 Edition],2018/07/03,30,2.99,4,Buzzcocks - Ever Fallen in Love (With Someone You Shouldn't've),B4A67100D08316925054200C5F08885481EDD9ED58
[Rocksmith 2014 Edition],2019/02/26,30,2.99,4,Fuel - Shimmer,9DE4E0DF1B402B2E34BA459C7CFBC36665E91AD758
[Rocksmith 2014 Edition],2018/09/18,30,2.99,5,Stone Sour - Say You'll Haunt Me,FF8C7ABC904616E165556B812841EB6F6A04A7D058
[Rocksmith 2014 Edition],2017/08/08,30,2.99,4,The Gaslight Anthem - 45,0A110B3117D855992DDE00C1F0631A7708A6D5A958
[Rocksmith 2014 Edition],2018/08/07,30,2.99,5,Greta Van Fleet - Black Smoke Rising,8250BDCD5344035FB738B4F1D6374482863707B358
[Rocksmith 2014 Edition],2017/12/12,30,2.99,6,Alice in Chains - Heaven Beside You,01A62D6FF46F4E7D24A9D0EE13A7FB6401BFAFF458
[Rocksmith 2014 Edition],2018/11/27,30,2.99,4,Jimmy Eat World - Bleed American,1D15BB5552833C30AAE82A81A30C4D364C9B522958
[Rocksmith 2014 Edition],2018/05/08,30,7.99,16,80s Mix Song Pack V,E49FE90ACFAE2BF7634C13C14AE5A2384A0E5EE658
[Rocksmith 2014 Edition],2017/03/07,30,11.99,23,Avril Lavigne Song Pack,E584C663D1B0372A1E1ED7CC6E846BBE2307EC0258
[Rocksmith 2014 Edition],2018/11/13,30,2.99,6,Big Country - In A Big Country,992D2AFD318FF5E630958445D36A9ED904409D6758
[Rocksmith 2014 Edition],2017/08/08,30,2.99,5,Passenger - Let Her Go,77214F8E82B81EC5117C4BC6F458BD7203B4ED2858
[Rocksmith 2014 Edition],2019/09/10,30,2.99,5,Kaleo - All the Pretty Girls,497BD2AD5FC55B2F87F4186AB2C6016EAF79B35458
[Rocksmith 2014 Edition],2018/06/12,30,2.99,5,Modest Mouse - Dashboard,DB74A46CAEF51B35EE68411DEB5AA05049F16DBC58
[Rocksmith 2014 Edition],2018/08/14,30,2.99,7,Willie Dixon - Back Door Man,3C9A7DAD56E5CAA1E6163D62A3CC6FB8725DF89058
[Rocksmith 2014 Edition],2017/04/25,30,7.99,12,Royal Blood Song Pack,ED5FE81B55AED690E08F350E7E3FBEB0EAFAAE6D58
[Rocksmith 2014 Edition],2020/01/07,30,2.99,5,Chris Stapleton - Parachute,15054ACEDC47AD9FEF48743C508A06B032845CC058
[Rocksmith 2014 Edition],2018/01/23,30,2.99,4,Mumford & Sons - The Cave,554C62C0FC65E9EB36E921A3E942BEB90174A92D58
[Rocksmith 2014 Edition],2018/09/11,30,2.99,6,Joe Satriani - Summer Song,A478C8B610A3CA30E6A86BAF2272E6B6F63BC66E58
[Rocksmith 2014 Edition],2016/12/06,30,9.99,18,Variety Song Pack VI,5B712C33F0EA77B7096C28B4AFAEC62DE323CE8F58
[Rocksmith 2014 Edition],2018/12/11,30,7.99,15,Five Finger Death Punch Song Pack,3EFFE99224981197AE8915F11642AE71921A8F1A58
[Rocksmith 2014 Edition],2017/10/03,30,2.99,2,Four Tops - I Can't Help Myself (Sugar Pie Honey Bunch),1599234293ABF69857AF058F98F43C36939CB43558
[Rocksmith 2014 Edition],2018/07/24,30,2.99,4,Joni Mitchell - Big Yellow Taxi,4DC5C5E936814719BF4DC1D52B95EE83F02C98A358
[Rocksmith 2014 Edition],2017/03/07,30,2.99,5,Avril Lavigne - Complicated,620C17134D978293E9A3E879AEE37D8E9A17FA5B58
[Rocksmith 2014 Edition],2020/01/07,30,7.99,14,Chris Stapleton Song Pack,A56465CD9F9C95B4C5C9E5DB3E25BD17670CD37558
[Rocksmith 2014 Edition],2017/11/21,30,2.99,4,Halestorm - I Get Off,BE985B95A4AA93D03C27AB672FAF797B2249797958
[Rocksmith 2014 Edition],2017/06/06,30,9.99,13,Surf Rock Song Pack II,866779B687EFDCA8867A2145E7EBA08FDF483A0158
[Rocksmith 2014 Edition],2018/05/22,30,2.99,4,Testament - Souls of Black,71E2A915D47B51C65C6F89BADDE73CF8D8B5782558
[Rocksmith 2014 Edition],2018/03/20,30,2.99,4,James Bay - Hold Back the River,940892182C47E8DB04C27BBF32F2C69E8A9E656858
[Rocksmith 2014 Edition],2017/09/26,30,2.99,4,Marilyn Manson - Tainted Love,A461D2BD84B462A9C796D805EA8DBFFD1A91FBCE58
[Rocksmith 2014 Edition],2019/04/23,30,2.99,6,Coldplay  - Shiver,20AAF32A2776E0CD384017F180498F1B743C56F458
[Rocksmith 2014 Edition],2018/03/13,30,2.99,4,Kaiser Chiefs - Never Miss A Beat,1A507837B4ADEF0481238F9335EC42993EE1A4A158
[Rocksmith 2014 Edition],2019/05/14,30,2.99,4,P.O.D. - Alive,D8888F1A485752AC2CD469D7905B4E2C483863A358
[Rocksmith 2014 Edition],2017/09/05,30,11.99,24,3 Doors Down Song Pack II,6184156C1E257BEF85FB4E2217940CCEAB94DEE258
[Rocksmith 2014 Edition],2019/11/26,30,2.99,4,Pat Benatar - Heartbreaker,D0D2662D95A3E5713B571BA508F0D99B1877404D58
[Rocksmith 2014 Edition],2017/11/14,30,11.99,22,The Pretenders Song Pack,2932DA745B36DEB247E819BF9750A16C31B052C558
[Rocksmith 2014 Edition],2017/04/18,30,2.99,5,Bob Marley & The Wailers - Is This Love,92C08399E62BE8674501981CEA11C94730C8CBEA58
[Rocksmith 2014 Edition],2017/05/30,30,2.99,4,New Found Glory - All Downhill from Here,AECAE18A5E485F3686CE3C4F908761813D4BD01758
[Rocksmith 2014 Edition],2019/11/26,30,7.99,14,Pat Benatar Song Pack,FADD87301E65C49648A1E2D935ACFE916AF7D95F58
[Rocksmith 2014 Edition],2017/10/10,30,2.99,5,Hinder - Lips of an Angel,0398395FB611FFFAA1C46DD4128DED1FDF50427458
[Rocksmith 2014 Edition],2018/08/28,30,2.99,4,David Bowie - Changes,6FA38ECB3834894696B9C01F923FE0525836AE3A58
[Rocksmith 2014 Edition],2019/02/19,30,2.99,4,Drowning Pool - Bodies,CA0EDDD89F4E5FCD54C59F1BEBD8BA028676D64358
[Rocksmith 2014 Edition],2017/11/07,30,9.99,12,NOFX Song Pack,043550CD054A48CDDA4DDE76BCD8F38D0202F5F758
[Rocksmith 2014 Edition],2018/01/16,30,2.99,5,Green Day - Holiday,D5A21CA1BAA09382A1D69864610A4A4DC659A65B58
[Rocksmith 2014 Edition],2018/07/10,30,2.99,6,Run-D.M.C. - Rock Box,1D2FDC14BE53D1B5E046458441157DBB8414285258
[Rocksmith 2014 Edition],2018/10/09,30,9.99,22,Variety Song Pack XVIII,64549850A1C1FE6A83FE2F8A83031DD4ED0126BB58
[Rocksmith 2014 Edition],2017/10/10,30,2.99,5,Kelly Clarkson - Breakaway,68092D63F3BE07584D9D0B3BBD9E207465BB03BF58
[Rocksmith 2014 Edition],2017/05/09,30,2.99,4,Sheryl Crow - My Favorite Mistake,244D85E5CAC82C80AE632ED3578092AA3FBDE32458
[Rocksmith 2014 Edition],2018/03/20,30,2.99,4,Bastille - Pompeii,6FBEE950174681F3A388240679FB0502BEF6FF6158
[Rocksmith 2014 Edition],2017/02/21,30,2.99,4,Beastie Boys - Sabotage,6156E33CA535236D5D88C3F35A0AE62C7EC93DE658
[Rocksmith 2014 Edition],2016/10/11,30,2.99,5,Shinedown - Simple Man,75497EA9E7D020247CB13789AB0940A171176EFF58
[Rocksmith 2014 Edition],2017/01/24,30,2.99,5,The Calling - Wherever You Will Go,D4A464DCDEFB21385258A8559EC103FE3E4A46C058
[Rocksmith 2014 Edition],2020/03/03,30,2.99,5,Melissa Etheridge - I'm the Only One,6D6D80D3EDE0A9FC0A0CDC012BD8BD85ED1600FD58
[Rocksmith 2014 Edition],2019/12/17,30,2.99,6,Aerosmith - Train Kept A-Rollin',17FE8230964C9BD312E4ADE860AB31A23775759F58
[Rocksmith 2014 Edition],2018/07/17,30,2.99,3,Nina Simone - Feeling Good,A0FB24FDF2792E02104413DD16569A476087015158
[Rocksmith 2014 Edition],2018/01/09,30,2.99,5,Paramore - Ain't It Fun,AB43E04129A18C84FE35B61EF7D030B42961540B58
[Rocksmith 2014 Edition],2017/09/26,30,2.99,5,Goldfinger - 99 Red Balloons,E7920ACD4A9A05911D7071BC4BE5A144F7A151A258
[Rocksmith 2014 Edition],2017/07/05,30,2.99,3,Jim Croce- Time in a Bottle,E4362EE31AAB80C4BBC261AD9297B52748A64D4458
[Rocksmith 2014 Edition],2019/04/23,30,2.99,6,Angels & Airwaves - The Adventure,89A6FAFDD5C8F2FB0FBBA2CBE23AB0DD6D9B467A58
[Rumble Roses XX],2018/09/03,40,1.00,9,Aisha's Costume Shooters,54535BB6F188AC0E2434609F311009924357F7B058
[Rumble Roses XX],2018/09/03,40,1.00,13,SS Sista A's Costume,081B4790DD7E4A8C5CDB9E6C31E763D717C06C0E58
[Rumble Roses XX],2018/09/03,40,1.00,10,Aisha's Costume R-Xpress,1005488CBCF20A7459ADA6FEB2EA0EA7BD485D3358
[Rumble Roses XX],2018/09/03,40,1.00,9,Aisha's Costume A-Clan,207E3992B644011B7C16346B0CB0DFA595CEF3EB58
[Rumble Roses XX],2018/09/03,40,1.00,10,Aisha's Costume,B218E0128EA6A179BEE1ACB61C60B2FE86844FF658
[Rumble Roses XX],2018/09/03,40,1.00,4,Anesthesia's Costume The Dojo,2FFF32498458A3761FE879FA43C0E4E2B5DCBE2658
[Rumble Roses XX],2018/09/03,40,1.00,5,Anesthesia's Costume Shooters,4270E4ED26B7B1E07D439BBA25CA7F9B745B8F4A58
[Rumble Roses XX],2018/09/03,40,1.00,5,Anesthesia's Costume R-Xpress,5689A8D5CF49D819A959D14A01DA5E8AB4D600C658
[Rumble Roses XX],2018/09/03,40,1.00,5,Anesthesia's Costume A-Clan,937FB3CF159C53F96862B45E1F40EACC6625169258
[Rumble Roses XX],2018/09/03,40,1.00,5,Anesthesia's Costume,412B35455C516E6BCE2027472EFA14AF9D16238858
[Rumble Roses XX],2018/09/03,40,1.00,7,Spencer's Costume The Dojo,3C6F132D856F6EE429B75A51C4B7B98B66F5E4F758
[Rumble Roses XX],2018/09/03,40,1.00,8,Spencer's Costume Shooters,F65A37B6C6FFA01479737236709FFD61F342698758
[Rumble Roses XX],2018/09/03,40,1.00,8,Spencer's Costume R-Xpress,80C2B63C2C6033C6CFBE31C264E08978D1D415C658
[Rumble Roses XX],2018/09/03,40,1.00,9,Spencer's Costume A-Clan,058D9A051420ECFB7E3B63619D134F58CEB631D858
[Rumble Roses XX],2018/09/03,40,1.00,8,Spencer's Costume,7EA03508806C87A09FAB89A21601F63C337AFA9558
[Rumble Roses XX],2018/09/03,40,1.00,7,Candy's Costume The Dojo,5B841C77C6FBD9552A07B91B7E44715E3CA89C0A58
[Rumble Roses XX],2018/09/03,40,1.00,8,Candy's Costume Shooters,94F3678C88DAE166277230B1025D19598711EB8E58
[Rumble Roses XX],2018/09/03,40,1.00,8,Candy's Costume R-Xpress,DBEDE81C64AF2877891EE0A20F9B62839EF581D358
[Rumble Roses XX],2018/09/03,40,1.00,8,Candy's Costume A-Clan,E25854EA7E35FFFF483CAB25FCAD9960EE30F17B58
[Rumble Roses XX],2018/09/03,40,1.00,8,Candy's Costume,7E567838FE1785A2C08FF3B83C3EAF00A6DF24D158
[Rumble Roses XX],2018/09/03,40,1.00,7,Dixie's Costume The Dojo,38DAF496BDF4FBB68404A61531DF356F2D1AFFA758
[Rumble Roses XX],2018/09/03,40,1.00,9,Dixie's Costume Shooters,E4E99FC2AD2532A18F76FA56D4E40E229422C19458
[Rumble Roses XX],2018/09/03,40,1.00,7,Dixie's Costume R-Xpress,684E2B241A194BE491FBAB786DED2CC49B28469458
[Rumble Roses XX],2018/09/03,40,1.00,9,Dixie's Costume A-Clan,5FED195C0716AF8E4E9087600E338EFCCF54786F58
[Rumble Roses XX],2018/09/03,40,1.00,9,Dixie's Costume,571814B53301AB74B13A91A357405D6695DFF5CB58
[Rumble Roses XX],2018/09/03,40,1.00,9,Aigle's Costume The Dojo,FBAEC1BB4406C4E962C38AD7EF4C0DDEDEAA1FE958
[Rumble Roses XX],2018/09/03,40,1.00,10,Aigle's Costume Shooters,38414B8313B481C4618EFA1F521F84A9DA1F219158
[Rumble Roses XX],2018/09/03,40,1.00,10,Aigle's Costume R-Xpress,50D442230324A70C5DB70AE67948D9F17BB0019F58
[Rumble Roses XX],2018/09/03,40,1.00,10,Aigle's Costume A-Clan,A27D4B8C666B83E13DC6CEC0BF9F4A9E780D5EA458
[Rumble Roses XX],2018/09/03,40,1.00,10,Aigle's Costume,3F7762A2869FA495B1A1124E778F94EC1D3D14B458
[Rumble Roses XX],2018/09/03,40,1.00,14,Benikage's Costume The Dojo,D4F11858A287E078CF249F9F15B45614F281D8ED58
[Rumble Roses XX],2018/09/03,40,1.00,14,Benikage's Costume Shooters,EE69B0C5A8BD6C566B8BAC33AAA74C7A32C1A0FE58
[Rumble Roses XX],2018/09/03,40,1.00,14,Benikage's Costume R-Xpress,A4F1EED9FFACB30FA9392453A353734A93E8158058
[Rumble Roses XX],2018/09/03,40,1.00,14,Benikage's Costume A-Clan,157990C40D99195EBBE110A85D31CAEC7597C1A958
[Rumble Roses XX],2018/09/03,40,1.00,13,Benikage's Costumes,B12D6271FEC194719A90063F396580EC8F96337F58
[Rumble Roses XX],2018/09/03,40,1.00,8,Makoto's Costumes The Dojo,CEE0BC6E53695185C6BAB53B358B8758D0B41A9A58
[Rumble Roses XX],2018/09/03,40,1.00,9,Makoto's Costumes Shooters,72B424CA8D921DE762D57CF04188483B7D8FD97258
[Rumble Roses XX],2018/09/03,40,1.00,8,Makoto's Costumes R-Xpress,E63F03BF69103E361E2BFB7DA8662FF95562D7E558
[Rumble Roses XX],2018/09/03,40,1.00,9,Makoto's Costumes A-Clan,A23B1184D3062C0364562A2F28FCA472E74D051B58
[Rumble Roses XX],2018/09/03,40,1.00,9,Makoto's Costume,1E9881F5BC2780C2F043F587CFEB05AAED54D94558
[Rumble Roses XX],2018/09/03,40,1.00,14,Reiko's Costume The Dojo,1234E5D8CEDBDB8B0E17AB4E1992E078E8BBBCB758
[Rumble Roses XX],2018/09/03,40,1.00,15,Reiko's Costume Shooters,E7DB097E24E0D0149F7EA042F96408B932DDC60E58
[Rumble Roses XX],2018/09/03,40,1.00,14,Reiko's Costume R-Xpress,6C01F5202CB2F0F7264BE345422D433943A240F958
[Rumble Roses XX],2018/09/03,40,1.00,12,Reiko's Costume A-Clan,2DD7D1E69265BE2BC5C8BDA6AA3E45700C7FBCAC58
[Rumble Roses XX],2018/10/04,40,1.00,11,Reiko's Costume,F80F39CC838D8EAC4B2993A870A8B237AF2A068458
[Rumble Roses XX],2018/09/03,40,1.00,12,Rowdy Reiko's Costume,DAAEA7787866415016E6AD36CFDB63429C1D76C058
[Rumble Roses XX],2018/09/03,40,1.00,10,SS Aisha's Costume The Dojo,C1A8E1E44D9BFBE0C411290843F47293D8E5CA8458
[Rumble Roses XX],2018/09/03,40,1.00,10,SS Aisha's Costume Shooters,F7811452D3274D9B026FBE0060813584E71FA07158
[Rumble Roses XX],2018/09/03,40,1.00,9,The BBD's Costume,5CB685E70539958439945A3EA85EBAD1FF24372458
[Rumble Roses XX],2018/09/03,40,1.00,10,SS Aisha's Costume R-Xpress,59A47A94333CCE8A5E54727A887DF155550E5FDD58
[Rumble Roses XX],2018/09/03,40,1.00,9,Noble's Costume Costume,BF7F13AA4A5EA1FDCDF7E1A37AE9B2868F2155BE58
[Rumble Roses XX],2018/09/03,40,1.00,10,SS Aisha's Costume A-Clan,8AE8D37196153BB9B3B9FA52859F7FD3AF973B6A58
